EPISODE,TITLE,APPLE_FRAME,AURORA_BOREALIS,BARN,BEACH,BOAT,BRIDGE,BUILDING,BUSHES,CABIN,CACTUS,CIRCLE_FRAME,CIRRUS,CLIFF,CLOUDS,CONIFER,CUMULUS,DECIDUOUS,DIANE_ANDRE,DOCK,DOUBLE_OVAL_FRAME,FARM,FENCE,FIRE,FLORIDA_FRAME,FLOWERS,FOG,FRAMED,GRASS,GUEST,HALF_CIRCLE_FRAME,HALF_OVAL_FRAME,HILLS,LAKE,LAKES,LIGHTHOUSE,MILL,MOON,MOUNTAIN,MOUNTAINS,NIGHT,OCEAN,OVAL_FRAME,PALM_TREES,PATH,PERSON,PORTRAIT,RECTANGLE_3D_FRAME,RECTANGULAR_FRAME,RIVER,ROCKS,SEASHELL_FRAME,SNOW,SNOWY_MOUNTAIN,SPLIT_FRAME,STEVE_ROSS,STRUCTURE,SUN,TOMB_FRAME,TREE,TREES,TRIPLE_FRAME,WATERFALL,WAVES,WINDMILL,WINDOW_FRAME,WINTER,WOOD_FRAMED, EPISODE_TITLE, AIR_DATE,id,painting_index,img_src,"PAINTING_TITLE",season,episode,num_colors,youtube_src,colors,color_hex,Black_Gesso,Bright_Red,Burnt_Umber,Cadmium_Yellow,Dark_Sienna,Indian_Red,Indian_Yellow,Liquid_Black,Liquid_Clear,Midnight_Black,Phthalo_Blue,Phthalo_Green,Prussian_Blue,Sap_Green,Titanium_White,Van_Dyke_Brown,Yellow_Ochre,Alizarin_Crimson
S02E11,"BLACK WATERFALL",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"BLACK WATERFALL", November 9 1983,24,279,https://www.twoinchbrush.com/images/painting279.png,"BLACK WATERFALL",2,11,12,https://www.youtube.com/embed/GzSqjyQUPZQ,"  'Alizarin Crimson' 'Black Gesso' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#8A3324' '#FFEC00' '#FFB800' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
S02E12,"MOUNTAIN WATERFALL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"MOUNTAIN WATERFALL", November 16 1983,25,280,https://www.twoinchbrush.com/images/painting280.png,"MOUNTAIN WATERFALL",2,12,12,https://www.youtube.com/embed/9jIt95PCFAA,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#FFB800' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
S02E13,"FINAL GRACE",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"FINAL GRACE", November 23 1983,26,281,https://www.twoinchbrush.com/images/painting281.png,"FINAL GRACE",2,13,12,https://www.youtube.com/embed/miJ19Kz_i3Y,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#FFB800' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
S03E01,"MOUNTAIN RETREAT",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"MOUNTAIN RETREAT", January 4 1984,27,256,https://www.twoinchbrush.com/images/painting256.png,"MOUNTAIN RETREAT",3,1,12,https://www.youtube.com/embed/hoimk4s8JoQ,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#FFB800' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
S03E02,"BLUE MOON",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"BLUE MOON", January 11 1984,28,257,https://www.twoinchbrush.com/images/painting257.png,"BLUE MOON",3,2,12,https://www.youtube.com/embed/loit61vLUMc,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#FFB800' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
S03E03,"BUBBLING STREAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"BUBBLING STREAM", January 18 1984,29,258,https://www.twoinchbrush.com/images/painting258.png,"BUBBLING STREAM",3,3,12,https://www.youtube.com/embed/fuFalEXVN0k,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#FFB800' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
S03E04,"WINTER NIGHT",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,"WINTER NIGHT", January 25 1984,30,259,https://www.twoinchbrush.com/images/painting259.png,"WINTER NIGHT",3,4,7,https://www.youtube.com/embed/8ysFkNYwhAE,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Liquid Black' 'Phthalo Green\r\n' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#DB0000' '#FFEC00' '#000000' '#102E3C' '#FFFFFF' '#221B15' ",0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1
S03E05,"DISTANT HILLS",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"DISTANT HILLS", February 1 1984,31,260,https://www.twoinchbrush.com/images/painting260.png,"DISTANT HILLS",3,5,7,https://www.youtube.com/embed/8Zge88tVwjE,"  'Alizarin Crimson' 'Burnt Umber' 'Cadmium Yellow' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#8A3324' '#FFEC00' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
S03E06,"COVERED BRIDGE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"COVERED BRIDGE", February 8 1984,32,261,https://www.twoinchbrush.com/images/painting261.png,"COVERED BRIDGE",3,6,10,https://www.youtube.com/embed/OHSm8kLE7js,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1
S03E07,"QUIET INLET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"QUIET INLET", February 15 1984,33,262,https://www.twoinchbrush.com/images/painting262.png,"QUIET INLET",3,7,10,https://www.youtube.com/embed/9N5IWKzYIyU,"  'Alizarin Crimson' 'Burnt Umber' 'Cadmium Yellow' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#8A3324' '#FFEC00' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
S03E08,"NIGHT LIGHT",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"NIGHT LIGHT", February 22 1984,34,263,https://www.twoinchbrush.com/images/painting263.png,"NIGHT LIGHT",3,8,9,https://www.youtube.com/embed/l141Y0x8om0,"  'Alizarin Crimson' 'Black Gesso' 'Burnt Umber' 'Cadmium Yellow' 'Phthalo Green\r\n' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#8A3324' '#FFEC00' '#102E3C' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1
S03E09,"THE OLD MILL",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"THE OLD MILL", March 1 1984,35,264,https://www.twoinchbrush.com/images/painting264.png,"THE OLD MILL",3,9,10,https://www.youtube.com/embed/OFKFUJ9eDNs,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1
S03E10,"CAMPFIRE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"CAMPFIRE", March 8 1984,36,265,https://www.twoinchbrush.com/images/painting265.png,"CAMPFIRE",3,10,8,https://www.youtube.com/embed/L5bXkI0-pEg,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#8A3324' '#FFEC00' '#FFB800' '#221B15' '#C79B00' ",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
S03E11,"RUSTIC BARN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"RUSTIC BARN", March 15 1984,37,266,https://www.twoinchbrush.com/images/painting266.png,"RUSTIC BARN",3,11,12,https://www.youtube.com/embed/WJJwrnFhUUg,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#FFB800' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
S03E12,"HIDDEN LAKE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"HIDDEN LAKE", March 22 1984,38,267,https://www.twoinchbrush.com/images/painting267.png,"HIDDEN LAKE",3,12,10,https://www.youtube.com/embed/P_DaqkFbnac,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1
S03E13,"PEACEFUL WATERS",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"PEACEFUL WATERS", March 29 1984,39,268,https://www.twoinchbrush.com/images/painting268.png,"PEACEFUL WATERS",3,13,9,https://www.youtube.com/embed/Z0vtjRLqXcQ,"  'Alizarin Crimson' 'Cadmium Yellow' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#FFEC00' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
S04E01,"PURPLE SPLENDOR",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,"PURPLE SPLENDOR", September 5 1984,40,243,https://www.twoinchbrush.com/images/painting243.png,"PURPLE SPLENDOR",4,1,4,https://www.youtube.com/embed/hP4GfMgsNVE,"  'Alizarin Crimson' 'Phthalo Blue' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#0C0040' '#FFFFFF' '#221B15' ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
S04E02,"TRANQUIL VALLEY",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"TRANQUIL VALLEY", September 12 1984,41,244,https://www.twoinchbrush.com/images/painting244.png,"TRANQUIL VALLEY",4,2,10,https://www.youtube.com/embed/PbchoOWWCZs,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#FFB800' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
S04E03,"MAJESTIC MOUNTAINS",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"MAJESTIC MOUNTAINS", September 19 1984,42,245,https://www.twoinchbrush.com/images/painting245.png,"MAJESTIC MOUNTAINS",4,3,12,https://www.youtube.com/embed/NcVeRlPu_5w,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#FFB800' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
S04E04,"WINTER SAWSCAPE",0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,"WINTER SAWSCAPE", September 26 1984,43,246,https://www.twoinchbrush.com/images/painting246.png,"WINTER SAWSCAPE",4,4,7,https://www.youtube.com/embed/lmKAwKrONmE,"  'Black Gesso' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Titanium White' ","  '#000000' '#DB0000' '#8A3324' '#FFEC00' '#000000' '#021E44' '#FFFFFF' ",1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
S04E05,"EVENING SEASCAPE",0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"EVENING SEASCAPE", October 3 1984,44,247,https://www.twoinchbrush.com/images/painting247.png,"EVENING SEASCAPE",4,5,10,https://www.youtube.com/embed/y5k4GXw_-yI,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#000000' '#DB0000' '#8A3324' '#FFEC00' '#0C0040' '#102E3C' '#021E44' '#FFFFFF' '#221B15' ",1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1
S04E06,"WARM SUMMER DAY",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"WARM SUMMER DAY", October 10 1984,45,248,https://www.twoinchbrush.com/images/painting248.png,"WARM SUMMER DAY",4,6,11,https://www.youtube.com/embed/GBN9AIw3Ao4,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#FFB800' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
S04E07,"CABIN IN THE WOODS",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"CABIN IN THE WOODS", October 17 1984,46,249,https://www.twoinchbrush.com/images/painting249.png,"CABIN IN THE WOODS",4,7,11,https://www.youtube.com/embed/81QKellPA70,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Phthalo Blue' 'Phthalo Green\r\n' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#FFB800' '#0C0040' '#102E3C' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
S04E08,"WETLANDS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"WETLANDS", October 24 1984,47,250,https://www.twoinchbrush.com/images/painting250.png,"WETLANDS",4,8,10,https://www.youtube.com/embed/2FpVyGanPwM,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#FFB800' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1
S04E09,"COOL WATERS",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"COOL WATERS", October 31 1984,48,251,https://www.twoinchbrush.com/images/painting251.png,"COOL WATERS",4,9,12,https://www.youtube.com/embed/tJRvBcqQd5A,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#FFB800' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
S04E10,"QUIET WOODS",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"QUIET WOODS", November 7 1984,49,252,https://www.twoinchbrush.com/images/painting252.png,"QUIET WOODS",4,10,11,https://www.youtube.com/embed/wIZX57I4aDs,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Phthalo Blue' 'Phthalo Green\r\n' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#FFB800' '#0C0040' '#102E3C' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
S04E11,"NORTHWEST MAJESTY",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"NORTHWEST MAJESTY", November 14 1984,50,253,https://www.twoinchbrush.com/images/painting253.png,"NORTHWEST MAJESTY",4,11,10,https://www.youtube.com/embed/9DU6bunvD_g,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Liquid Black' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#FFB800' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' ",0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1
S04E12,"AUTUMN DAYS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"AUTUMN DAYS", November 21 1984,51,254,https://www.twoinchbrush.com/images/painting254.png,"AUTUMN DAYS",4,12,12,https://www.youtube.com/embed/VAdMkf-AAPM,"  'Alizarin Crimson' 'Bright Red' 'Burnt Umber' 'Cadmium Yellow' 'Indian Yellow' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#8A3324' '#FFEC00' '#FFB800' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
